Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto (CPC),Producto,Código del año,Año,Código fuente,Fuente,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1053","Gallinas, parrilleros","2021","2021","3050","FAO TIER 1","mil toneladas","7.863","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1961","1961","3050","FAO TIER 1","mil toneladas","0.5025","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1961","1961","3050","FAO TIER 1","mil toneladas","0.556","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1962","1962","3050","FAO TIER 1","mil toneladas","0.5278","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1962","1962","3050","FAO TIER 1","mil toneladas","0.584","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1963","1963","3050","FAO TIER 1","mil toneladas","0.5549","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1963","1963","3050","FAO TIER 1","mil toneladas","0.614","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1964","1964","3050","FAO TIER 1","mil toneladas","0.582","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1964","1964","3050","FAO TIER 1","mil toneladas","0.644","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1965","1965","3050","FAO TIER 1","mil toneladas","0.6552","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1965","1965","3050","FAO TIER 1","mil toneladas","0.725","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1966","1966","3050","FAO TIER 1","mil toneladas","0.5513","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1966","1966","3050","FAO TIER 1","mil toneladas","0.61","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1967","1967","3050","FAO TIER 1","mil toneladas","0.5422","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1967","1967","3050","FAO TIER 1","mil toneladas","0.6","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1968","1968","3050","FAO TIER 1","mil toneladas","0.526","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1968","1968","3050","FAO TIER 1","mil toneladas","0.582","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1969","1969","3050","FAO TIER 1","mil toneladas","0.5133","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1969","1969","3050","FAO TIER 1","mil toneladas","0.568","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1970","1970","3050","FAO TIER 1","mil toneladas","0.4898","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1970","1970","3050","FAO TIER 1","mil toneladas","0.542","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1971","1971","3050","FAO TIER 1","mil toneladas","0.4699","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1971","1971","3050","FAO TIER 1","mil toneladas","0.52","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1972","1972","3050","FAO TIER 1","mil toneladas","0.479","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1972","1972","3050","FAO TIER 1","mil toneladas","0.53","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1973","1973","3050","FAO TIER 1","mil toneladas","0.4989","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1973","1973","3050","FAO TIER 1","mil toneladas","0.552","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1974","1974","3050","FAO TIER 1","mil toneladas","0.5892","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1974","1974","3050","FAO TIER 1","mil toneladas","0.652","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1975","1975","3050","FAO TIER 1","mil toneladas","0.5911","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1975","1975","3050","FAO TIER 1","mil toneladas","0.6541","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1976","1976","3050","FAO TIER 1","mil toneladas","0.6364","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1976","1976","3050","FAO TIER 1","mil toneladas","0.7041","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1977","1977","3050","FAO TIER 1","mil toneladas","0.6688","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1977","1977","3050","FAO TIER 1","mil toneladas","0.74","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1978","1978","3050","FAO TIER 1","mil toneladas","0.6507","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1978","1978","3050","FAO TIER 1","mil toneladas","0.72","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1979","1979","3050","FAO TIER 1","mil toneladas","0.723","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1979","1979","3050","FAO TIER 1","mil toneladas","0.8","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1980","1980","3050","FAO TIER 1","mil toneladas","0.8843","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1980","1980","3050","FAO TIER 1","mil toneladas","0.9785","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1981","1981","3050","FAO TIER 1","mil toneladas","0.8857","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1981","1981","3050","FAO TIER 1","mil toneladas","0.98","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1982","1982","3050","FAO TIER 1","mil toneladas","0.9388","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1982","1982","3050","FAO TIER 1","mil toneladas","1.0388","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1983","1983","3050","FAO TIER 1","mil toneladas","0.9727","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1983","1983","3050","FAO TIER 1","mil toneladas","1.0763","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1984","1984","3050","FAO TIER 1","mil toneladas","1.4118","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1984","1984","3050","FAO TIER 1","mil toneladas","1.5622","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1985","1985","3050","FAO TIER 1","mil toneladas","1.4661","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1985","1985","3050","FAO TIER 1","mil toneladas","1.6223","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1986","1986","3050","FAO TIER 1","mil toneladas","2.0246","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1986","1986","3050","FAO TIER 1","mil toneladas","2.2403","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1987","1987","3050","FAO TIER 1","mil toneladas","2.1396","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1987","1987","3050","FAO TIER 1","mil toneladas","2.3675","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1988","1988","3050","FAO TIER 1","mil toneladas","2.0865","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1988","1988","3050","FAO TIER 1","mil toneladas","2.3087","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1989","1989","3050","FAO TIER 1","mil toneladas","2.153","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1989","1989","3050","FAO TIER 1","mil toneladas","2.3823","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1990","1990","3050","FAO TIER 1","mil toneladas","2.0828","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1990","1990","3050","FAO TIER 1","mil toneladas","2.3046","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1991","1991","3050","FAO TIER 1","mil toneladas","2.109","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1991","1991","3050","FAO TIER 1","mil toneladas","2.3337","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1992","1992","3050","FAO TIER 1","mil toneladas","2.0743","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72441","Total derivado del sector ganadero (emisiones CH4)","F1052","Gallinas, ponedoras","1992","1992","3050","FAO TIER 1","mil toneladas","2.2953","E","Valor estimado",""
"GLE","Emissiones derivadas del sector ganadero","484","México","72431","Total derivado del sector ganadero (emisiones N2O)","F1052","Gallinas, ponedoras","1993","1993","3050","FAO TIER 1","mil toneladas","2.2414","E","Valor estimado",""
